sale_id,date_id,customer_id,product_id,store_id,promotion_id,quantity,unit_price,discount_pct,discount_amount,gross_revenue,net_revenue,unit_cost,cogs,gross_profit,is_return,order_channel
SLS001468,20230928,CUST00469,PRD0005,STR002,PROMO008,2,45.21,0.1,9.04,90.42,81.38,26.01,52.02,29.36,FALSE,Mobile
SLS001469,20250816,CUST00151,PRD0028,STR003,PROMO008,3,413.35,0.1,124.01,1240.05,1116.04,212.12,636.36,479.68,FALSE,Marketplace
SLS001470,20240728,CUST00343,PRD0079,STR004,PROMO011,1,496.36,0.18,89.34,496.36,407.02,228.28,228.28,178.74,FALSE,In-Store
SLS001471,20250611,CUST00360,PRD0087,STR007,PROMO012,1,423.25,0.12,50.79,423.25,372.46,150.55,150.55,221.91,FALSE,In-Store
SLS001472,20250305,CUST00175,PRD0095,STR004,PROMO004,1,94.93,0.2,18.99,94.93,75.94,40.5,40.5,35.44,FALSE,In-Store
SLS001473,20250214,CUST00069,PRD0056,STR008,PROMO012,4,189.08,0.12,90.76,756.32,665.56,108.83,435.32,230.24,FALSE,In-Store
SLS001474,20250317,CUST00344,PRD0069,STR005,PROMO003,5,343.9,0.1,171.95,1719.5,1547.55,177.76,888.8,658.75,FALSE,In-Store
SLS001475,20250208,CUST00129,PRD0006,STR004,PROMO006,2,421.34,0.25,210.67,842.68,632.01,236.98,473.96,158.05,FALSE,In-Store
SLS001476,20250325,CUST00310,PRD0036,STR010,PROMO001,2,393.98,0.0,0.0,787.96,787.96,158.74,317.48,470.48,FALSE,In-Store
SLS001477,20230526,CUST00024,PRD0058,STR004,PROMO005,1,340.81,0.12,40.9,340.81,299.91,170.56,170.56,129.35,FALSE,In-Store
SLS001478,20250108,CUST00042,PRD0020,STR007,PROMO006,2,440.33,0.25,220.16,880.66,660.5,228.83,457.66,202.84,FALSE,In-Store
SLS001479,20240428,CUST00362,PRD0064,STR005,PROMO010,5,462.45,0.08,184.98,2312.25,2127.27,273.13,1365.65,761.62,FALSE,In-Store
SLS001480,20240726,CUST00016,PRD0009,STR004,PROMO010,2,473.46,0.08,75.75,946.92,871.17,191.65,383.3,487.87,FALSE,In-Store
SLS001481,20230630,CUST00222,PRD0066,STR005,PROMO002,1,332.48,0.15,49.87,332.48,282.61,175.39,175.39,107.22,FALSE,In-Store
SLS001482,20230222,CUST00276,PRD0002,STR002,PROMO004,3,476.98,0.2,286.19,1430.94,1144.75,184.29,552.87,591.88,FALSE,Mobile
SLS001483,20241005,CUST00384,PRD0017,STR008,PROMO011,5,387.1,0.18,348.39,1935.5,1587.11,175.87,879.35,707.76,FALSE,In-Store
SLS001484,20241224,CUST00446,PRD0063,STR008,PROMO011,5,189.98,0.18,170.98,949.9,778.92,102.69,513.45,265.47,FALSE,In-Store
SLS001485,20240126,CUST00115,PRD0020,STR004,PROMO005,5,440.33,0.12,264.2,2201.65,1937.45,228.83,1144.15,793.3,TRUE,In-Store
SLS001486,20231016,CUST00352,PRD0023,STR006,PROMO006,4,168.49,0.25,168.49,673.96,505.47,99.84,399.36,106.11,FALSE,In-Store
SLS001487,20240521,CUST00039,PRD0062,STR007,PROMO011,1,452.19,0.18,81.39,452.19,370.8,227.27,227.27,143.53,FALSE,In-Store
SLS001488,20231003,CUST00276,PRD0006,STR002,PROMO004,2,421.34,0.2,168.54,842.68,674.14,236.98,473.96,200.18,FALSE,Mobile
SLS001489,20240813,CUST00148,PRD0082,STR005,PROMO008,4,243.2,0.1,97.28,972.8,875.52,141.96,567.84,307.68,FALSE,In-Store
SLS001490,20231229,CUST00395,PRD0080,STR008,PROMO002,5,460.17,0.15,345.13,2300.85,1955.72,197.51,987.55,968.17,FALSE,In-Store
SLS001491,20230804,CUST00195,PRD0098,STR003,PROMO005,2,61.76,0.12,14.82,123.52,108.7,28.79,57.58,51.12,FALSE,Marketplace
SLS001492,20231116,CUST00206,PRD0034,STR005,PROMO003,1,45.05,0.1,4.5,45.05,40.55,21.87,21.87,18.68,FALSE,In-Store
SLS001493,20250519,CUST00201,PRD0055,STR006,PROMO008,4,253.47,0.1,101.39,1013.88,912.49,149.26,597.04,315.45,FALSE,In-Store
SLS001494,20250329,CUST00076,PRD0068,STR006,PROMO008,1,418.76,0.1,41.88,418.76,376.88,212.99,212.99,163.89,FALSE,In-Store
SLS001495,20251019,CUST00131,PRD0007,STR002,PROMO008,1,459.25,0.1,45.93,459.25,413.32,191.96,191.96,221.36,FALSE,Mobile
SLS001496,20250826,CUST00165,PRD0003,STR001,PROMO007,4,147.16,0.15,88.3,588.64,500.34,80.66,322.64,177.7,FALSE,Online
SLS001497,20241212,CUST00365,PRD0031,STR008,PROMO004,2,490.78,0.2,196.31,981.56,785.25,172.34,344.68,440.57,FALSE,In-Store
SLS001498,20240618,CUST00059,PRD0045,STR010,PROMO004,2,454.14,0.2,181.66,908.28,726.62,226.81,453.62,273.0,FALSE,In-Store
SLS001499,20241124,CUST00138,PRD0025,STR005,PROMO003,5,375.79,0.1,187.9,1878.95,1691.05,218.42,1092.1,598.95,TRUE,In-Store
SLS001500,20240922,CUST00487,PRD0090,STR006,PROMO011,5,40.58,0.18,36.52,202.9,166.38,18.5,92.5,73.88,FALSE,In-Store
SLS001501,20251103,CUST00339,PRD0092,STR003,PROMO003,1,73.41,0.1,7.34,73.41,66.07,37.74,37.74,28.33,FALSE,Marketplace
SLS001502,20231223,CUST00118,PRD0071,STR005,PROMO007,1,268.28,0.15,40.24,268.28,228.04,141.5,141.5,86.54,FALSE,In-Store
SLS001503,20250805,CUST00491,PRD0097,STR006,PROMO007,1,165.97,0.15,24.9,165.97,141.07,99.56,99.56,41.51,FALSE,In-Store
SLS001504,20250909,CUST00481,PRD0053,STR008,PROMO001,1,265.75,0.0,0.0,265.75,265.75,139.88,139.88,125.87,FALSE,In-Store
SLS001505,20240214,CUST00314,PRD0004,STR009,PROMO010,1,167.52,0.08,13.4,167.52,154.12,91.24,91.24,62.88,FALSE,In-Store
SLS001506,20241029,CUST00322,PRD0082,STR006,PROMO003,1,243.2,0.1,24.32,243.2,218.88,141.96,141.96,76.92,FALSE,In-Store
SLS001507,20231007,CUST00476,PRD0007,STR004,PROMO007,5,459.25,0.15,344.44,2296.25,1951.81,191.96,959.8,992.01,FALSE,In-Store
SLS001508,20241211,CUST00259,PRD0054,STR001,PROMO002,5,244.95,0.15,183.71,1224.75,1041.04,121.9,609.5,431.54,FALSE,Online
SLS001509,20241031,CUST00337,PRD0094,STR001,PROMO008,1,64.1,0.1,6.41,64.1,57.69,25.0,25.0,32.69,FALSE,Online
SLS001510,20230816,CUST00475,PRD0052,STR003,PROMO003,4,284.45,0.1,113.78,1137.8,1024.02,124.5,498.0,526.02,FALSE,Marketplace
SLS001511,20251027,CUST00197,PRD0065,STR004,PROMO008,1,142.01,0.1,14.2,142.01,127.81,58.7,58.7,69.11,FALSE,In-Store
SLS001512,20230328,CUST00211,PRD0012,STR009,PROMO001,3,413.06,0.0,0.0,1239.18,1239.18,175.37,526.11,713.07,FALSE,In-Store
SLS001513,20240329,CUST00005,PRD0068,STR008,PROMO001,2,418.76,0.0,0.0,837.52,837.52,212.99,425.98,411.54,FALSE,In-Store
SLS001514,20240518,CUST00424,PRD0030,STR008,PROMO010,1,313.88,0.08,25.11,313.88,288.77,145.16,145.16,143.61,FALSE,In-Store
SLS001515,20240924,CUST00050,PRD0040,STR009,PROMO012,5,43.29,0.12,25.97,216.45,190.48,25.59,127.95,62.53,FALSE,In-Store
SLS001516,20231004,CUST00017,PRD0068,STR009,PROMO012,1,418.76,0.12,50.25,418.76,368.51,212.99,212.99,155.52,FALSE,In-Store
SLS001517,20250506,CUST00044,PRD0047,STR001,PROMO005,5,55.28,0.12,33.17,276.4,243.23,21.74,108.7,134.53,FALSE,Online
SLS001518,20250925,CUST00277,PRD0046,STR001,PROMO009,5,70.34,0.22,77.37,351.7,274.33,25.46,127.3,147.03,FALSE,Online
SLS001519,20251024,CUST00255,PRD0007,STR007,PROMO008,3,459.25,0.1,137.78,1377.75,1239.97,191.96,575.88,664.09,FALSE,In-Store
SLS001520,20230109,CUST00189,PRD0024,STR007,PROMO005,5,377.12,0.12,226.27,1885.6,1659.33,179.54,897.7,761.63,FALSE,In-Store
SLS001521,20240310,CUST00222,PRD0055,STR007,PROMO011,3,253.47,0.18,136.87,760.41,623.54,149.26,447.78,175.76,FALSE,In-Store
SLS001522,20230206,CUST00042,PRD0008,STR003,PROMO010,1,182.18,0.08,14.57,182.18,167.61,101.48,101.48,66.13,FALSE,Marketplace
SLS001523,20250213,CUST00227,PRD0052,STR006,PROMO009,1,284.45,0.22,62.58,284.45,221.87,124.5,124.5,97.37,FALSE,In-Store
SLS001524,20250313,CUST00225,PRD0036,STR003,PROMO011,5,393.98,0.18,354.58,1969.9,1615.32,158.74,793.7,821.62,FALSE,Marketplace
SLS001525,20230622,CUST00149,PRD0043,STR006,PROMO007,5,434.99,0.15,326.24,2174.95,1848.71,234.0,1170.0,678.71,FALSE,In-Store
SLS001526,20230123,CUST00321,PRD0083,STR004,PROMO001,5,414.89,0.0,0.0,2074.45,2074.45,214.72,1073.6,1000.85,FALSE,In-Store
SLS001527,20251227,CUST00231,PRD0027,STR001,PROMO008,3,294.07,0.1,88.22,882.21,793.99,165.86,497.58,296.41,FALSE,Online
SLS001528,20240603,CUST00319,PRD0011,STR010,PROMO005,3,222.06,0.12,79.94,666.18,586.24,127.97,383.91,202.33,FALSE,In-Store
SLS001529,20250323,CUST00257,PRD0009,STR003,PROMO004,4,473.46,0.2,378.77,1893.84,1515.07,191.65,766.6,748.47,FALSE,Marketplace
SLS001530,20251123,CUST00408,PRD0049,STR005,PROMO011,4,466.54,0.18,335.91,1866.16,1530.25,279.63,1118.52,411.73,FALSE,In-Store
SLS001531,20241023,CUST00402,PRD0065,STR006,PROMO005,5,142.01,0.12,85.21,710.05,624.84,58.7,293.5,331.34,FALSE,In-Store
SLS001532,20240228,CUST00498,PRD0066,STR005,PROMO011,2,332.48,0.18,119.69,664.96,545.27,175.39,350.78,194.49,FALSE,In-Store
SLS001533,20230809,CUST00297,PRD0057,STR010,PROMO006,2,282.9,0.25,141.45,565.8,424.35,128.94,257.88,166.47,FALSE,In-Store
SLS001534,20241222,CUST00307,PRD0029,STR001,PROMO010,2,315.73,0.08,50.52,631.46,580.94,179.95,359.9,221.04,FALSE,Online
SLS001535,20240928,CUST00419,PRD0097,STR007,PROMO002,2,165.97,0.15,49.79,331.94,282.15,99.56,199.12,83.03,FALSE,In-Store
SLS001536,20240819,CUST00013,PRD0019,STR006,PROMO010,5,18.96,0.08,7.58,94.8,87.22,6.8,34.0,53.22,FALSE,In-Store
SLS001537,20240324,CUST00061,PRD0033,STR006,PROMO001,3,337.53,0.0,0.0,1012.59,1012.59,164.6,493.8,518.79,FALSE,In-Store
SLS001538,20241025,CUST00366,PRD0064,STR001,PROMO012,2,462.45,0.12,110.99,924.9,813.91,273.13,546.26,267.65,FALSE,Online
SLS001539,20230501,CUST00407,PRD0024,STR008,PROMO001,4,377.12,0.0,0.0,1508.48,1508.48,179.54,718.16,790.32,FALSE,In-Store
SLS001540,20241001,CUST00237,PRD0071,STR008,PROMO007,3,268.28,0.15,120.73,804.84,684.11,141.5,424.5,259.61,FALSE,In-Store
SLS001541,20240608,CUST00358,PRD0048,STR003,PROMO010,1,59.4,0.08,4.75,59.4,54.65,23.77,23.77,30.88,FALSE,Marketplace
SLS001542,20230703,CUST00411,PRD0097,STR002,PROMO008,3,165.97,0.1,49.79,497.91,448.12,99.56,298.68,149.44,FALSE,Mobile
SLS001543,20230511,CUST00261,PRD0010,STR002,PROMO009,3,198.31,0.22,130.88,594.93,464.05,93.99,281.97,182.08,FALSE,Mobile
SLS001544,20230916,CUST00079,PRD0054,STR002,PROMO010,4,244.95,0.08,78.38,979.8,901.42,121.9,487.6,413.82,FALSE,Mobile
SLS001545,20250926,CUST00108,PRD0039,STR004,PROMO012,1,229.0,0.12,27.48,229.0,201.52,93.85,93.85,107.67,FALSE,In-Store
SLS001546,20240829,CUST00024,PRD0011,STR003,PROMO003,3,222.06,0.1,66.62,666.18,599.56,127.97,383.91,215.65,FALSE,Marketplace
SLS001547,20250623,CUST00471,PRD0028,STR010,PROMO004,2,413.35,0.2,165.34,826.7,661.36,212.12,424.24,237.12,FALSE,In-Store
SLS001548,20230915,CUST00160,PRD0054,STR009,PROMO004,5,244.95,0.2,244.95,1224.75,979.8,121.9,609.5,370.3,FALSE,In-Store
SLS001549,20240101,CUST00246,PRD0072,STR001,PROMO007,4,359.86,0.15,215.92,1439.44,1223.52,189.89,759.56,463.96,FALSE,Online
SLS001550,20250216,CUST00209,PRD0069,STR005,PROMO005,5,343.9,0.12,206.34,1719.5,1513.16,177.76,888.8,624.36,FALSE,In-Store
SLS001551,20230323,CUST00071,PRD0071,STR007,PROMO012,1,268.28,0.12,32.19,268.28,236.09,141.5,141.5,94.59,FALSE,In-Store
SLS001552,20230702,CUST00181,PRD0013,STR002,PROMO010,4,462.58,0.08,148.03,1850.32,1702.29,161.99,647.96,1054.33,FALSE,Mobile
SLS001553,20251206,CUST00272,PRD0056,STR010,PROMO007,3,189.08,0.15,85.09,567.24,482.15,108.83,326.49,155.66,FALSE,In-Store
SLS001554,20250102,CUST00038,PRD0077,STR004,PROMO011,5,232.8,0.18,209.52,1164.0,954.48,131.09,655.45,299.03,FALSE,In-Store
SLS001555,20240103,CUST00167,PRD0037,STR010,PROMO002,5,337.62,0.15,253.22,1688.1,1434.88,134.32,671.6,763.28,FALSE,In-Store
SLS001556,20251129,CUST00478,PRD0001,STR001,PROMO003,1,401.56,0.1,40.16,401.56,361.4,164.69,164.69,196.71,FALSE,Online
SLS001557,20250526,CUST00315,PRD0064,STR004,PROMO004,1,462.45,0.2,92.49,462.45,369.96,273.13,273.13,96.83,FALSE,In-Store
SLS001558,20241111,CUST00024,PRD0007,STR006,PROMO012,5,459.25,0.12,275.55,2296.25,2020.7,191.96,959.8,1060.9,FALSE,In-Store
SLS001559,20231124,CUST00059,PRD0045,STR007,PROMO011,1,454.14,0.18,81.75,454.14,372.39,226.81,226.81,145.58,FALSE,In-Store
SLS001560,20230218,CUST00059,PRD0066,STR005,PROMO005,4,332.48,0.12,159.59,1329.92,1170.33,175.39,701.56,468.77,FALSE,In-Store
SLS001561,20231120,CUST00360,PRD0061,STR009,PROMO010,1,486.92,0.08,38.95,486.92,447.97,238.6,238.6,209.37,FALSE,In-Store
SLS001562,20230416,CUST00301,PRD0071,STR003,PROMO007,5,268.28,0.15,201.21,1341.4,1140.19,141.5,707.5,432.69,FALSE,Marketplace
SLS001563,20240808,CUST00222,PRD0029,STR007,PROMO002,4,315.73,0.15,189.44,1262.92,1073.48,179.95,719.8,353.68,FALSE,In-Store
SLS001564,20230225,CUST00379,PRD0056,STR001,PROMO002,3,189.08,0.15,85.09,567.24,482.15,108.83,326.49,155.66,FALSE,Online
SLS001565,20230715,CUST00458,PRD0055,STR005,PROMO007,1,253.47,0.15,38.02,253.47,215.45,149.26,149.26,66.19,FALSE,In-Store
SLS001566,20250225,CUST00494,PRD0012,STR010,PROMO012,5,413.06,0.12,247.84,2065.3,1817.46,175.37,876.85,940.61,FALSE,In-Store
SLS001567,20240616,CUST00080,PRD0017,STR007,PROMO010,4,387.1,0.08,123.87,1548.4,1424.53,175.87,703.48,721.05,FALSE,In-Store
SLS001568,20240322,CUST00399,PRD0044,STR004,PROMO006,5,149.24,0.25,186.55,746.2,559.65,77.63,388.15,171.5,FALSE,In-Store
SLS001569,20250716,CUST00486,PRD0029,STR005,PROMO002,4,315.73,0.15,189.44,1262.92,1073.48,179.95,719.8,353.68,FALSE,In-Store
SLS001570,20240719,CUST00397,PRD0061,STR007,PROMO009,4,486.92,0.22,428.49,1947.68,1519.19,238.6,954.4,564.79,FALSE,In-Store
SLS001571,20230307,CUST00456,PRD0085,STR009,PROMO010,5,50.41,0.08,20.16,252.05,231.89,26.85,134.25,97.64,FALSE,In-Store
SLS001572,20241029,CUST00426,PRD0058,STR004,PROMO012,2,340.81,0.12,81.79,681.62,599.83,170.56,341.12,258.71,FALSE,In-Store
SLS001573,20240729,CUST00389,PRD0003,STR010,PROMO006,4,147.16,0.25,147.16,588.64,441.48,80.66,322.64,118.84,FALSE,In-Store
SLS001574,20230411,CUST00299,PRD0053,STR010,PROMO003,4,265.75,0.1,106.3,1063.0,956.7,139.88,559.52,397.18,TRUE,In-Store
SLS001575,20250928,CUST00019,PRD0041,STR005,PROMO008,2,265.41,0.1,53.08,530.82,477.74,138.76,277.52,200.22,FALSE,In-Store
SLS001576,20251120,CUST00011,PRD0041,STR003,PROMO003,1,265.41,0.1,26.54,265.41,238.87,138.76,138.76,100.11,FALSE,Marketplace
SLS001577,20230829,CUST00080,PRD0012,STR004,PROMO010,5,413.06,0.08,165.22,2065.3,1900.08,175.37,876.85,1023.23,FALSE,In-Store
SLS001578,20240731,CUST00101,PRD0059,STR005,PROMO007,1,125.4,0.15,18.81,125.4,106.59,59.21,59.21,47.38,FALSE,In-Store
SLS001579,20250302,CUST00194,PRD0017,STR002,PROMO003,1,387.1,0.1,38.71,387.1,348.39,175.87,175.87,172.52,FALSE,Mobile
SLS001580,20230420,CUST00005,PRD0047,STR010,PROMO011,5,55.28,0.18,49.75,276.4,226.65,21.74,108.7,117.95,FALSE,In-Store
SLS001581,20230203,CUST00207,PRD0006,STR010,PROMO006,3,421.34,0.25,316.0,1264.02,948.02,236.98,710.94,237.08,FALSE,In-Store
SLS001582,20240830,CUST00106,PRD0064,STR004,PROMO010,1,462.45,0.08,37.0,462.45,425.45,273.13,273.13,152.32,FALSE,In-Store
SLS001583,20230817,CUST00317,PRD0052,STR007,PROMO002,4,284.45,0.15,170.67,1137.8,967.13,124.5,498.0,469.13,FALSE,In-Store
SLS001584,20230703,CUST00219,PRD0010,STR006,PROMO003,2,198.31,0.1,39.66,396.62,356.96,93.99,187.98,168.98,FALSE,In-Store
SLS001585,20230322,CUST00012,PRD0067,STR007,PROMO012,3,354.78,0.12,127.72,1064.34,936.62,195.39,586.17,350.45,FALSE,In-Store
SLS001586,20230329,CUST00211,PRD0050,STR009,PROMO009,3,365.56,0.22,241.27,1096.68,855.41,153.34,460.02,395.39,TRUE,In-Store
SLS001587,20250626,CUST00459,PRD0032,STR007,PROMO011,2,394.61,0.18,142.06,789.22,647.16,230.52,461.04,186.12,FALSE,In-Store
SLS001588,20230816,CUST00374,PRD0081,STR009,PROMO009,1,348.31,0.22,76.63,348.31,271.68,129.36,129.36,142.32,FALSE,In-Store
SLS001589,20230430,CUST00317,PRD0020,STR005,PROMO009,5,440.33,0.22,484.36,2201.65,1717.29,228.83,1144.15,573.14,FALSE,In-Store
SLS001590,20240211,CUST00365,PRD0006,STR003,PROMO003,1,421.34,0.1,42.13,421.34,379.21,236.98,236.98,142.23,FALSE,Marketplace
SLS001591,20230305,CUST00423,PRD0053,STR006,PROMO007,4,265.75,0.15,159.45,1063.0,903.55,139.88,559.52,344.03,FALSE,In-Store
SLS001592,20240806,CUST00139,PRD0093,STR002,PROMO011,3,200.59,0.18,108.32,601.77,493.45,108.09,324.27,169.18,FALSE,Mobile
SLS001593,20250909,CUST00089,PRD0014,STR005,PROMO006,3,380.42,0.25,285.31,1141.26,855.95,155.96,467.88,388.07,FALSE,In-Store
SLS001594,20231114,CUST00479,PRD0075,STR004,PROMO006,3,157.92,0.25,118.44,473.76,355.32,76.3,228.9,126.42,FALSE,In-Store
SLS001595,20230329,CUST00279,PRD0057,STR002,PROMO002,2,282.9,0.15,84.87,565.8,480.93,128.94,257.88,223.05,FALSE,Mobile
SLS001596,20250102,CUST00068,PRD0093,STR008,PROMO006,1,200.59,0.25,50.15,200.59,150.44,108.09,108.09,42.35,FALSE,In-Store
SLS001597,20230107,CUST00145,PRD0085,STR009,PROMO004,2,50.41,0.2,20.16,100.82,80.66,26.85,53.7,26.96,TRUE,In-Store
SLS001598,20230415,CUST00238,PRD0053,STR003,PROMO001,3,265.75,0.0,0.0,797.25,797.25,139.88,419.64,377.61,FALSE,Marketplace
SLS001599,20230420,CUST00348,PRD0048,STR008,PROMO002,2,59.4,0.15,17.82,118.8,100.98,23.77,47.54,53.44,FALSE,In-Store
SLS001600,20250425,CUST00012,PRD0026,STR008,PROMO010,5,186.17,0.08,74.47,930.85,856.38,107.56,537.8,318.58,FALSE,In-Store
SLS001601,20240201,CUST00040,PRD0025,STR003,PROMO008,3,375.79,0.1,112.74,1127.37,1014.63,218.42,655.26,359.37,FALSE,Marketplace
SLS001602,20230701,CUST00356,PRD0002,STR002,PROMO008,2,476.98,0.1,95.4,953.96,858.56,184.29,368.58,489.98,FALSE,Mobile
SLS001603,20240530,CUST00414,PRD0085,STR007,PROMO009,4,50.41,0.22,44.36,201.64,157.28,26.85,107.4,49.88,FALSE,In-Store
SLS001604,20251110,CUST00185,PRD0039,STR007,PROMO005,3,229.0,0.12,82.44,687.0,604.56,93.85,281.55,323.01,FALSE,In-Store
SLS001605,20250201,CUST00058,PRD0056,STR004,PROMO002,2,189.08,0.15,56.72,378.16,321.44,108.83,217.66,103.78,FALSE,In-Store
SLS001606,20240309,CUST00330,PRD0085,STR004,PROMO005,3,50.41,0.12,18.15,151.23,133.08,26.85,80.55,52.53,FALSE,In-Store
SLS001607,20250726,CUST00231,PRD0028,STR009,PROMO008,4,413.35,0.1,165.34,1653.4,1488.06,212.12,848.48,639.58,FALSE,In-Store
SLS001608,20241222,CUST00364,PRD0090,STR008,PROMO011,2,40.58,0.18,14.61,81.16,66.55,18.5,37.0,29.55,TRUE,In-Store
SLS001609,20250715,CUST00298,PRD0045,STR010,PROMO010,3,454.14,0.08,108.99,1362.42,1253.43,226.81,680.43,573.0,FALSE,In-Store
SLS001610,20250122,CUST00280,PRD0036,STR004,PROMO004,4,393.98,0.2,315.18,1575.92,1260.74,158.74,634.96,625.78,FALSE,In-Store
SLS001611,20251029,CUST00190,PRD0001,STR002,PROMO011,3,401.56,0.18,216.84,1204.68,987.84,164.69,494.07,493.77,FALSE,Mobile
SLS001612,20250624,CUST00050,PRD0016,STR004,PROMO011,5,420.42,0.18,378.38,2102.1,1723.72,162.82,814.1,909.62,FALSE,In-Store
SLS001613,20230111,CUST00202,PRD0086,STR009,PROMO010,2,132.21,0.08,21.15,264.42,243.27,68.81,137.62,105.65,FALSE,In-Store
SLS001614,20230825,CUST00223,PRD0045,STR001,PROMO007,2,454.14,0.15,136.24,908.28,772.04,226.81,453.62,318.42,FALSE,Online
SLS001615,20241211,CUST00120,PRD0032,STR001,PROMO005,1,394.61,0.12,47.35,394.61,347.26,230.52,230.52,116.74,FALSE,Online
SLS001616,20250720,CUST00056,PRD0089,STR001,PROMO008,3,238.8,0.1,71.64,716.4,644.76,141.57,424.71,220.05,FALSE,Online
SLS001617,20230626,CUST00453,PRD0050,STR006,PROMO010,3,365.56,0.08,87.73,1096.68,1008.95,153.34,460.02,548.93,FALSE,In-Store
SLS001618,20240922,CUST00157,PRD0022,STR008,PROMO009,4,415.86,0.22,365.96,1663.44,1297.48,175.03,700.12,597.36,TRUE,In-Store
SLS001619,20230904,CUST00053,PRD0097,STR007,PROMO005,5,165.97,0.12,99.58,829.85,730.27,99.56,497.8,232.47,TRUE,In-Store
SLS001620,20250421,CUST00142,PRD0031,STR005,PROMO004,5,490.78,0.2,490.78,2453.9,1963.12,172.34,861.7,1101.42,FALSE,In-Store
SLS001621,20230920,CUST00446,PRD0030,STR003,PROMO012,5,313.88,0.12,188.33,1569.4,1381.07,145.16,725.8,655.27,FALSE,Marketplace
SLS001622,20230814,CUST00380,PRD0035,STR010,PROMO012,5,122.52,0.12,73.51,612.6,539.09,56.24,281.2,257.89,FALSE,In-Store
SLS001623,20241203,CUST00132,PRD0048,STR009,PROMO003,3,59.4,0.1,17.82,178.2,160.38,23.77,71.31,89.07,FALSE,In-Store
SLS001624,20250809,CUST00441,PRD0042,STR009,PROMO002,5,404.33,0.15,303.25,2021.65,1718.4,189.3,946.5,771.9,FALSE,In-Store
SLS001625,20240614,CUST00380,PRD0032,STR006,PROMO001,4,394.61,0.0,0.0,1578.44,1578.44,230.52,922.08,656.36,FALSE,In-Store
SLS001626,20230713,CUST00023,PRD0050,STR007,PROMO008,5,365.56,0.1,182.78,1827.8,1645.02,153.34,766.7,878.32,FALSE,In-Store
SLS001627,20231111,CUST00465,PRD0057,STR002,PROMO001,3,282.9,0.0,0.0,848.7,848.7,128.94,386.82,461.88,FALSE,Mobile
SLS001628,20230706,CUST00235,PRD0056,STR004,PROMO003,2,189.08,0.1,37.82,378.16,340.34,108.83,217.66,122.68,FALSE,In-Store
SLS001629,20250716,CUST00250,PRD0073,STR009,PROMO009,4,314.78,0.22,277.01,1259.12,982.11,118.86,475.44,506.67,FALSE,In-Store
SLS001630,20240710,CUST00004,PRD0096,STR004,PROMO012,4,121.6,0.12,58.37,486.4,428.03,57.13,228.52,199.51,FALSE,In-Store
SLS001631,20241124,CUST00047,PRD0090,STR002,PROMO003,1,40.58,0.1,4.06,40.58,36.52,18.5,18.5,18.02,FALSE,Mobile
SLS001632,20230327,CUST00301,PRD0061,STR009,PROMO012,4,486.92,0.12,233.72,1947.68,1713.96,238.6,954.4,759.56,FALSE,In-Store
SLS001633,20230220,CUST00144,PRD0014,STR009,PROMO005,1,380.42,0.12,45.65,380.42,334.77,155.96,155.96,178.81,FALSE,In-Store
SLS001634,20240318,CUST00170,PRD0093,STR006,PROMO005,1,200.59,0.12,24.07,200.59,176.52,108.09,108.09,68.43,FALSE,In-Store
SLS001635,20240127,CUST00349,PRD0061,STR005,PROMO010,2,486.92,0.08,77.91,973.84,895.93,238.6,477.2,418.73,FALSE,In-Store
SLS001636,20251211,CUST00389,PRD0067,STR003,PROMO012,4,354.78,0.12,170.29,1419.12,1248.83,195.39,781.56,467.27,FALSE,Marketplace
SLS001637,20231110,CUST00042,PRD0052,STR010,PROMO001,4,284.45,0.0,0.0,1137.8,1137.8,124.5,498.0,639.8,FALSE,In-Store
SLS001638,20230302,CUST00183,PRD0080,STR008,PROMO001,2,460.17,0.0,0.0,920.34,920.34,197.51,395.02,525.32,FALSE,In-Store
SLS001639,20231125,CUST00192,PRD0036,STR007,PROMO003,5,393.98,0.1,196.99,1969.9,1772.91,158.74,793.7,979.21,FALSE,In-Store
SLS001640,20250119,CUST00166,PRD0054,STR004,PROMO006,2,244.95,0.25,122.47,489.9,367.43,121.9,243.8,123.63,FALSE,In-Store
SLS001641,20240615,CUST00389,PRD0093,STR005,PROMO004,1,200.59,0.2,40.12,200.59,160.47,108.09,108.09,52.38,FALSE,In-Store
SLS001642,20251221,CUST00496,PRD0011,STR004,PROMO005,5,222.06,0.12,133.24,1110.3,977.06,127.97,639.85,337.21,FALSE,In-Store
SLS001643,20240106,CUST00002,PRD0050,STR001,PROMO005,4,365.56,0.12,175.47,1462.24,1286.77,153.34,613.36,673.41,FALSE,Online
SLS001644,20240105,CUST00042,PRD0089,STR002,PROMO002,1,238.8,0.15,35.82,238.8,202.98,141.57,141.57,61.41,FALSE,Mobile
SLS001645,20240206,CUST00116,PRD0058,STR010,PROMO003,3,340.81,0.1,102.24,1022.43,920.19,170.56,511.68,408.51,FALSE,In-Store
SLS001646,20241214,CUST00303,PRD0003,STR003,PROMO011,4,147.16,0.18,105.96,588.64,482.68,80.66,322.64,160.04,FALSE,Marketplace
SLS001647,20250312,CUST00235,PRD0070,STR008,PROMO004,3,77.36,0.2,46.42,232.08,185.66,35.77,107.31,78.35,FALSE,In-Store
SLS001648,20250325,CUST00135,PRD0051,STR003,PROMO004,3,263.96,0.2,158.38,791.88,633.5,136.13,408.39,225.11,FALSE,Marketplace
